timestamp,d_raw,fill_raw,status_raw,bin_id,temperature_C,humidity_pct,d_temp_corrected,outlier_flag,spike_flag,d_cleaned,collection_flag,fill_corrected,fill_class,hour,dayofweek,day,month,fill_lag_1,fill_lag_3,fill_lag_6,fill_lag_12,fill_lag_36,fill_roll_mean_6,fill_roll_std_6,fill_roll_mean_12,fill_roll_std_12,fill_roll_mean_36,fill_roll_std_36,is_synthetic
2025-12-04 08:30:00,88.88,55.97,Active,B004,30.0,60.0,91.23270588235293,False,False,91.23270588235293,False,53.26729411764707,Medium,8,3,4,12,55.14573529411766,56.60332352941179,53.975558823529425,51.265676470588254,34.56500000000001,53.339147058823535,2.5394475744522884,52.80110539215688,2.593386563874681,46.45694689542485,5.886555741048898,False
2025-12-04 08:40:00,85.19,59.02,Active,B004,30.0,60.0,87.4450294117647,False,False,87.4450294117647,False,57.05497058823531,Medium,8,3,4,12,53.26729411764707,51.460705882352954,49.551470588235304,51.24514705882355,38.342411764705886,54.58973039215687,2.11286863440082,53.28525735294119,2.8097835226272805,46.976740196078445,5.975066312430093,False
2025-12-04 08:40:00,85.19,59.02,Active,B004,30.0,60.0,87.4450294117647,False,False,87.4450294117647,False,57.09332270918549,Medium,8,3,4,12,53.26729411764707,51.460705882352954,49.551470588235304,51.24514705882355,38.342411764705886,54.58973039215687,2.11286863440082,53.28525735294119,2.8097835226272805,46.976740196078445,5.975066312430093,True
2025-12-04 08:50:00,86.47,58.07,Active,B004,30.0,60.0,88.75891176470587,False,False,88.75891176470587,False,55.741088235294136,Medium,8,3,4,12,57.05497058823531,55.14573529411766,54.00635294117648,50.434235294117656,38.35267647058825,54.87885294117648,2.1356410687990484,53.72749509803922,2.7369459713146904,47.45975163398694,5.96080083298872,False
2025-12-04 08:50:00,86.47,58.07,Active,B004,30.0,60.0,88.75891176470587,False,False,88.75891176470587,False,55.48133890058616,Medium,8,3,4,12,57.05497058823531,55.14573529411766,54.00635294117648,50.434235294117656,38.35267647058825,54.87885294117648,2.1356410687990484,53.72749509803922,2.7369459713146904,47.45975163398694,5.96080083298872,True
2025-12-04 09:00:00,84.69,60.09,Active,B004,30.0,60.0,86.93179411764704,False,False,86.93179411764704,False,57.56820588235295,Medium,9,3,4,12,55.741088235294136,53.26729411764707,56.60332352941179,52.230558823529414,40.251647058823536,55.039666666666676,2.3198477527801438,54.172299019607856,2.900401861246431,47.94076715686275,6.060374038662895,False
2025-12-04 09:10:00,86.12,58.92,Active,B004,30.0,60.0,88.39964705882353,False,False,88.39964705882353,False,56.10035294117647,Medium,9,3,4,12,57.56820588235295,57.05497058823531,51.460705882352954,48.95611764705883,36.53582352941177,55.812941176470595,1.5255715160292271,54.76765196078433,2.4269536243514405,48.48422630718956,5.883046466859665,False
2025-12-04 09:20:00,83.92,60.35,Active,B004,30.0,60.0,86.14141176470588,False,False,86.14141176470588,False,58.26371545759105,Medium,9,3,4,12,56.10035294117647,55.741088235294136,55.14573529411766,56.73676470588237,37.07985294117647,56.34841666666668,1.7861463270205382,54.90280392156864,2.586492334082012,49.07530228758171,5.772407749391794,True
2025-12-04 09:20:00,83.92,60.35,Active,B004,30.0,60.0,86.14141176470588,False,False,86.14141176470588,False,58.35858823529412,Medium,9,3,4,12,56.10035294117647,55.741088235294136,55.14573529411766,56.73676470588237,37.07985294117647,56.34841666666668,1.7861463270205382,54.90280392156864,2.586492334082012,49.07530228758171,5.772407749391794,False
2025-12-04 09:30:00,82.68,62.5,Active,B004,30.0,60.0,84.86858823529411,False,False,84.86858823529411,False,59.74203699993064,Medium,9,3,4,12,58.35858823529412,57.56820588235295,53.26729411764707,53.975558823529425,37.25435294117648,57.409102941176485,1.4481713932899312,55.374125000000014,2.8986453653007094,49.696887254901974,5.666975896362943,True
